airport,flight_id,callsign,icao_type,registration,operator,date,t,haf,agl,dist,trk,rwy,climb,top_haf,align,start_ap,end_ap,goaround,touchgo
LPMA,44042f:2026-05-09T10:53:21Z,EJU78LB,,OE-IUD,,2026-05-09,1778340998.43,653.178,771.1851,4606.892686529238,4.0,45,0.0,653.178,41.0,EDDB,EDDB,False,False
LPMA,4cad91:2026-05-09T10:27:10Z,SAS2902,A20N,EI-SCA,,2026-05-09,1778341591.25,654.4108,786.4415,4647.889073176364,4.0,45,0.0,654.4108,41.0,ESSA,ESSA,False,False
LPMA,4b1a5f:2026-05-09T13:08:13Z,EZS78KW,A320,HB-JZR,,2026-05-09,1778346359.07,558.7723,750.7723,4539.363266650653,351.0,45,0.0,558.7723,54.0,LSGG,LSGG,False,False
LPMA,440da5:2026-05-09T17:09:46Z,EJU74EP,A320,OE-IDS,,2026-05-09,1778352963.17,701.5529,889.5219,4604.987936302057,4.0,45,0.0,701.5529,41.0,LPPT,LPPT,False,False
LPMA,440c38:2026-05-09T18:41:22Z,EJU7630,A20N,OE-LSJ,,2026-05-09,1778358348.64,620.9746,778.5302,4713.385466335579,2.0,45,0.0,620.9746,43.0,LPPT,LPPT,False,False
LPMA,440c38:2026-05-10T10:32:16Z,EJU57QA,A20N,OE-LSJ,,2026-05-10,1778415386.27,672.8612,855.7092,4742.442303469387,0.0,45,0.0,672.8612,45.0,LPPT,LPMA,False,False
LPMA,440075:2026-05-10T12:41:01Z,EJU45HZ,A20N,OE-LSV,,2026-05-10,1778423223.87,592.6327,784.6327,4698.470791171362,338.0,45,0.0,592.6327,67.0,LPPT,LPPT,False,False
LPMA,49d38c:2026-05-10T15:36:24Z,TVS6P7,B739,OK-TSM,,2026-05-10,1778427461.82,508.06190000000004,700.0619,4821.382377787315,341.0,45,0.0,508.06190000000004,64.0,,LKPR,False,False
LPMA,440c83:2026-05-10T11:35:54Z,EJU16DM,A20N,OE-LSM,,2026-05-10,1778428031.18,653.1542,774.4801,4626.49576665765,2.0,45,0.0,653.1542,43.0,EHAM,EHAM,False,False
LPMA,407687:2026-05-10T14:00:08Z,EZY89KA,A20N,G-UZHS,,2026-05-10,1778434229.75,674.1069,851.2779,4748.2366151275555,2.0,45,0.0,674.1069,43.0,EGKK,EGKK,False,False
LPMA,440224:2026-05-10T18:11:17Z,EJU51BT,A20N,OE-LUG,,2026-05-10,1778443820.21,660.2188,822.1096,4697.6303838306185,3.0,45,0.0,660.2188,42.0,LPPR,LPMA,False,False
LPMA,440cbf:2026-05-10T18:48:54Z,EJU74EP,A20N,OE-LSO,,2026-05-10,1778444805.27,636.4926,768.5233,4647.889073176364,3.0,45,0.0,636.4926,42.0,LPPT,LPPT,False,False
LPMA,4952c3:2026-05-10T21:54:25Z,TAP16LN,A20N,CS-TVC,,2026-05-10,1778456016.51,614.7052,784.6538,4700.495903255499,4.0,45,0.0,614.7052,41.0,LPPT,LPPT,False,False
LPMA,495302:2026-05-11T11:36:19Z,TAP1704,A21N,CS-TXB,,2026-05-11,1778506174.77,654.0159,818.9098,4703.416957280732,4.0,45,0.0,654.0159,41.0,LPPR,LPPR,False,False
LPMA,440141:2026-05-11T11:45:45Z,EJU56EN,A320,OE-IJX,,2026-05-11,1778506672.86,678.1884,870.1884,4606.154055090664,334.0,45,0.0,678.1884,71.0,LPPR,LPPR,False,False
LPMA,440075:2026-05-11T13:25:30Z,EJU54WH,A20N,OE-LSV,,2026-05-11,1778511782.63,597.5427,739.3816,4721.113392197127,355.0,45,0.0,597.5427,50.0,LPPT,LPMA,False,False
LPMA,4b18f3:2026-05-11T12:15:48Z,EDW264,A320,HB-JLR,,2026-05-11,1778515955.97,572.9146,750.6851,4636.4819999266565,354.0,45,0.0,572.9146,51.0,LSZH,LSZH,False,False
LPMA,407e54:2026-05-11T12:59:43Z,EXS1XT,A21N,G-SUND,,2026-05-11,1778516502.01,622.0044,738.3411,4602.80425991703,5.0,45,0.0,622.0044,40.0,EGGW,EGGW,False,False
LPMA,40812d:2026-05-11T13:24:36Z,EZY89KA,A21N,G-UZMK,,2026-05-11,1778517536.55,649.4628,777.2262,4660.344187662131,4.0,45,0.0,649.4628,41.0,EGKK,EGKK,False,False
LPMA,407568:2026-05-11T15:07:50Z,EZY21QW,A20N,G-UZHI,,2026-05-11,1778524547.14,660.0799,834.0369,4724.309562543782,3.0,45,0.0,660.0799,42.0,EGGW,LPMA,False,False
LPMA,4402db:2026-05-12T13:49:49Z,EJU14AC,A320,OE-ICT,,2026-05-12,1778604945.15,626.9899,815.3364,4695.938831684255,2.0,45,0.0,626.9899,43.0,LFRS,LPMA,False,False
LPMA,407fff:2026-05-12T14:11:13Z,EZY89KA,A20N,G-UZLS,EASYJET UK LTD,2026-05-12,1778607324.67,654.2314,832.2663,4736.04211305834,360.0,45,0.0,654.2314,45.0,EGKK,EGKK,False,False
LPMA,440075:2026-05-12T17:36:08Z,EJU74EP,A20N,OE-LSV,,2026-05-12,1778613180.97,656.3084,845.4338,4735.757470603237,2.0,45,0.0,656.3084,43.0,LPPT,LPPT,False,False
LPMA,4951d7:2026-05-12T18:36:25Z,TAP93MA,A320,CS-TNW,,2026-05-12,1778616775.43,639.7357,811.6766,4691.680645507653,3.0,45,0.0,639.7357,42.0,LPPT,LPMA,False,False
LPMA,440224:2026-05-13T05:05:01Z,EJU95LQ,A20N,OE-LUG,,2026-05-13,1778655264.64,658.2094999999999,825.4153,4734.352545730978,1.0,45,0.0,658.2094999999999,44.0,LPPR,LPPR,False,False
LPMA,4cafc3:2026-05-13T05:38:13Z,RYR3WD,B738,EI-GXH,,2026-05-13,1778656341.56,635.9214,766.1024,4639.05912769844,4.0,45,0.0,635.9214,41.0,LPPT,LPPT,False,False
LPMA,440075:2026-05-13T06:26:12Z,EJU74EF,A20N,OE-LSV,,2026-05-13,1778659446.64,640.838,832.838,4878.192854691129,16.0,45,0.0,640.838,29.0,LPPT,LPPT,False,False
LPMA,407688:2026-05-13T06:28:58Z,EZY39CB,A20N,G-UZHT,,2026-05-13,1778666176.61,645.1686,767.6604,4635.141518740515,2.0,45,0.0,645.1686,43.0,EGKK,EGKK,False,False
LPMA,407568:2026-05-13T07:01:33Z,EZY21QW,A20N,G-UZHI,,2026-05-13,1778668304.76,668.5178000000001,855.3016,4701.554083763531,3.0,45,0.0,668.5178000000001,42.0,EGGW,LPMA,False,False
LPMA,495150:2026-05-13T22:52:45Z,TAP97LS,A21N,CS-TJP,,2026-05-14,1778718653.63,639.0637,764.7579,4639.419135951576,4.0,45,0.0,639.0637,41.0,LPPT,LPPT,False,False
LPMA,4951cc:2026-05-14T05:05:55Z,TAP1701,A320,CS-TNL,,2026-05-14,1778741162.8,620.6666,797.0551,4732.752251971106,5.0,45,0.0,620.6666,40.0,LPPR,LPMA,False,False
LPMA,407689:2026-05-14T06:56:41Z,EZY59UZ,A20N,G-UZHU,,2026-05-14,1778752740.04,650.1049,842.1049,4691.0463685470795,3.0,45,0.0,650.1049,42.0,EGGD,EGGD,False,False
LPMA,4952c4:2026-05-14T08:52:34Z,TAP88TM,A20N,CS-TVD,,2026-05-14,1778754066.08,627.2473,804.1136,4731.817893771539,2.0,45,0.0,627.2473,43.0,LPPT,LPPT,False,False
LPMA,34660b:2026-05-14T08:59:03Z,IBE05ZK,A20N,EC-NTI,,2026-05-14,1778756940.26,583.1397,775.1397,4451.410681191025,336.0,45,0.0,583.1397,69.0,LEMD,LEMD,False,False
LPMA,49d5d6:2026-05-14T10:24:45Z,TVS6N7,BCS3,OK-EYB,,2026-05-14,1778769245.85,582.6327,734.7148,4726.6208662484,0.0,45,0.0,582.6327,45.0,LKPR,LPMA,False,False
LPMA,440c38:2026-05-14T13:17:38Z,EJU54WH,A20N,OE-LSJ,,2026-05-14,1778770603.83,654.3383,841.4116,4705.777303931476,5.0,45,0.0,654.3383,40.0,LPPT,LPMA,False,False
LPMA,4402db:2026-05-14T13:56:02Z,EJU14AC,A320,OE-ICT,,2026-05-14,1778776617.63,655.0317,825.1499,4698.957606495035,4.0,45,0.0,655.0317,41.0,LFRS,LPMA,False,False
LPMA,4cafb4:2026-05-14T18:12:19Z,RYR12LF,B738,EI-GSH,,2026-05-14,1778788334.05,675.2009,848.2724,4734.777194152329,5.0,45,0.0,675.2009,40.0,LPPR,LPPR,False,False
LPMA,4951d7:2026-05-14T19:09:35Z,TAP94KM,A320,CS-TNW,,2026-05-14,1778790614.08,632.2305,793.5293,4662.395781283544,4.0,45,0.0,632.2305,41.0,LPPT,LPPT,False,False
LPMA,495145:2026-05-14T21:57:08Z,TAP96AW,A321,CS-TJE,,2026-05-14,1778800628.42,605.7535,725.4553,4622.402649517648,5.0,45,0.0,605.7535,40.0,LPPT,LPPT,False,False
LPMA,4951d5:2026-05-15T04:51:02Z,TAP1702,A320,CS-TNU,,2026-05-15,1778826390.33,633.7051,805.2831,4730.465658850164,4.0,45,0.0,633.7051,41.0,LPPR,LPPR,False,False
LPMA,4951ca:2026-05-15T05:53:38Z,TAP68JP,A320,CS-TNJ,,2026-05-15,1778829288.98,646.3926,820.8961,4723.283004260962,2.0,45,0.0,646.3926,43.0,LPPT,LPPT,False,False
LPMA,440072:2026-05-15T06:24:37Z,EJU74EF,A20N,OE-LSF,,2026-05-15,1778830919.13,652.2623,779.5687,4627.7260979100965,5.0,45,0.0,652.2623,40.0,LPPT,LPPT,False,False
LPMA,4080df:2026-05-15T06:38:16Z,EXS5UG,A21N,G-SUNO,,2026-05-15,1778838144.01,624.9413999999999,735.7812,4579.045657314691,6.0,45,0.0,624.9413999999999,39.0,EGCC,EGCC,False,False
LPMA,407569:2026-05-15T06:56:48Z,EZY41RF,A20N,G-UZHJ,,2026-05-15,1778839113.62,652.0071,776.7318,4620.653887663416,3.0,45,0.0,652.0071,42.0,EGGW,EGGW,False,False
LPMA,40768d:2026-05-15T07:09:32Z,EZY39CB,A21N,G-UZMF,,2026-05-15,1778839606.47,627.7737,737.6901,4608.697114191062,3.0,45,0.0,627.7737,42.0,EGKK,EGKK,False,False
LPMA,440c34:2026-05-15T07:01:57Z,EJU16DM,A20N,OE-LSI,,2026-05-15,1778840601.23,653.4902999999999,771.1903,4626.683039584752,2.0,45,0.0,653.4902999999999,43.0,EHAM,EHAM,False,False
LPMA,440c38:2026-05-15T10:25:10Z,EJU81TJ,A20N,OE-LSJ,,2026-05-15,1778845451.08,650.2627,823.5721,4718.9724213517275,3.0,45,0.0,650.2627,42.0,LPPT,LPPT,False,False
LPMA,4952d2:2026-05-15T10:58:57Z,TAP90EH,A20N,CS-TVR,,2026-05-15,1778847571.99,621.2717,796.2973,4677.219556853105,2.0,45,0.0,621.2717,43.0,LPPT,LPPT,False,False
LPMA,495302:2026-05-15T11:47:17Z,TAP1704,A21N,CS-TXB,,2026-05-15,1778851205.36,641.5514000000001,820.0161,4609.369568309935,6.0,45,0.0,641.5514000000001,39.0,LPPR,LPPR,False,False
LPMA,407688:2026-05-15T11:34:37Z,EZY89KA,A20N,G-UZHT,,2026-05-15,1778855596.24,636.6549,819.7222,4722.7754929697785,360.0,45,0.0,636.6549,45.0,EGKK,EGKK,False,False
LPMA,44d1a7:2026-05-15T11:23:36Z,JAF3EX,B38M,OO-TMG,,2026-05-15,1778855919.36,689.0209,863.8436,4679.153117453034,351.0,45,0.0,689.0209,54.0,EBBR,EBBR,False,False
LPMA,49514b:2026-05-15T16:16:06Z,TAP1692,A21N,CS-TJK,,2026-05-15,1778866579.32,642.8404,795.2486,4716.315393533282,3.0,45,0.0,642.8404,42.0,LPPT,LPPT,False,False
LPMA,440072:2026-05-15T17:35:49Z,EJU74EP,A20N,OE-LSF,,2026-05-15,1778871457.28,650.0975000000001,842.0975,4584.139161176378,357.0,45,0.0,650.0975000000001,48.0,LPPT,LPPT,False,False
LPMA,440d6f:2026-05-15T17:46:46Z,EJU42YF,A20N,OE-LSR,,2026-05-15,1778873067.1,604.1042,780.7407,4627.848824966082,354.0,45,0.0,604.1042,51.0,LPPR,LPPR,False,False
LPMA,4951d5:2026-05-15T19:04:00Z,TAP1708,A320,CS-TNU,,2026-05-15,1778877781.85,638.1195,808.2358,4726.247645609463,5.0,45,0.0,638.1195,40.0,LPPR,LPPR,False,False
LPMA,4952ce:2026-05-15T21:39:38Z,TAP96AW,A20N,CS-TVN,,2026-05-15,1778886087.56,651.0255,825.937,4697.631679914667,3.0,45,0.0,651.0255,42.0,LPPT,LPPT,False,False
LPMA,495145:2026-05-15T22:58:44Z,TAP97LS,A321,CS-TJE,,2026-05-16,1778890838.11,571.05,700.2556,4606.167772884838,6.0,45,0.0,571.05,39.0,LPPT,LPPT,False,False
LPMA,495292:2026-05-16T05:08:13Z,TAP1702,A319,CS-TTR,,2026-05-16,1778914231.03,677.8681,849.4199,4715.965603083188,2.0,45,0.0,677.8681,43.0,LPPR,LPPR,False,False
LPMA,49514c:2026-05-16T05:59:18Z,TAP68JP,A21N,CS-TJL,,2026-05-16,1778916350.69,608.8792000000001,731.9271,4608.111419450577,6.0,45,0.0,608.8792000000001,39.0,LPPT,LPPT,False,False
LPMA,440072:2026-05-16T06:38:41Z,EJU75FP,A20N,OE-LSF,,2026-05-16,1778918766.27,644.5763,812.674,4670.816668221202,3.0,45,0.0,644.5763,42.0,LPPT,LPMA,False,False
LPMA,440c38:2026-05-16T12:16:17Z,EJU81TJ,A20N,OE-LSJ,,2026-05-16,1778939029.36,645.0001,829.704,4750.907596796545,0.0,45,0.0,645.0001,45.0,LPPT,LPPT,False,False
LPMA,4cad41:2026-05-16T10:46:21Z,SAS2902,A20N,EI-SIN,,2026-05-16,1778946576.03,623.0541000000001,784.9257,4699.207103278068,3.0,45,0.0,623.0541000000001,42.0,ESSA,ESSA,False,False
LPMA,440611:2026-05-16T11:47:42Z,EJU78LB,A21N,OE-ISB,,2026-05-16,1778947559.18,620.4961000000001,753.2477,4640.693185002432,2.0,45,0.0,620.4961000000001,43.0,EDDB,EDDB,False,False
LPMA,44061c:2026-05-16T14:27:28Z,EJU67FD,A319,OE-LKL,,2026-05-16,1778953655.86,574.6750999999999,766.6751,4526.49240461622,341.0,45,0.0,574.6750999999999,64.0,LFLL,LFLL,False,False
LPMA,440224:2026-05-16T16:49:05Z,EJU42YF,A20N,OE-LUG,,2026-05-16,1778956287.75,625.9954,788.6984,4710.459341982474,5.0,45,0.0,625.9954,40.0,LPPR,LPPR,False,False
LPMA,440d10:2026-05-16T17:11:50Z,EJU74EP,A320,OE-IBS,,2026-05-16,1778957169.49,578.0581999999999,654.4877,4723.672597747602,358.0,45,0.0,578.0581999999999,47.0,LPPT,LPPT,False,False
LPMA,4ca9d1:2026-05-16T17:44:43Z,RYR6049,B738,EI-EVI,,2026-05-16,1778959336.74,606.2017000000001,760.9861,4709.270509818951,4.0,45,0.0,606.2017000000001,41.0,LPPR,LPPR,False,False
LPMA,4cafb3:2026-05-16T18:11:13Z,RYR384,B738,EI-GSG,,2026-05-16,1778960023.35,606.7427,791.246,4789.355621907531,4.0,45,0.0,606.7427,41.0,LPPT,LPPT,False,False
LPMA,440075:2026-05-16T18:21:25Z,EJU7630,A20N,OE-LSV,,2026-05-16,1778960792.7,609.8548000000001,770.9978,4733.056838615335,3.0,45,0.0,609.8548000000001,42.0,LPPT,LPPT,False,False
LPMA,4951ca:2026-05-16T20:33:55Z,TAP1705,A320,CS-TNJ,,2026-05-16,1778969654.66,640.3127999999999,794.9687,4707.945147701914,4.0,45,0.0,640.3127999999999,41.0,LPPR,LPMA,False,False
LPMA,4951ca:2026-05-17T04:50:18Z,TAP1702,A320,CS-TNJ,,2026-05-17,1778999406.06,639.9457,810.7343,4742.788396251914,3.0,45,0.0,639.9457,42.0,LPPR,LPPR,False,False
LPMA,440452:2026-05-17T04:08:35Z,EJU71NA,A320,OE-ICM,,2026-05-17,1779002655.6,629.6551,753.4161,4630.681691009525,357.0,45,0.0,629.6551,48.0,LFPG,LPMA,False,False
LPMA,440cf8:2026-05-17T06:27:15Z,EJU74EF,A320,OE-IBF,,2026-05-17,1779004368.62,628.456,744.6205,4611.030276552702,4.0,45,0.0,628.456,41.0,LPPT,LPPT,False,False
LPMA,440c38:2026-05-17T10:40:01Z,EJU81TJ,A20N,OE-LSJ,,2026-05-17,1779019390.14,679.9796,848.6885,4756.469732562844,7.0,45,0.0,679.9796,38.0,LPPT,LPPT,False,False
LPMA,495304:2026-05-17T11:19:45Z,TAP1703,A21N,CS-TXD,,2026-05-17,1779022430.72,603.4697,729.6196,4632.130460214443,6.0,45,0.0,603.4697,39.0,LPPR,LPMA,False,False
LPMA,440cbf:2026-05-17T12:56:16Z,EJU54WH,A20N,OE-LSO,,2026-05-17,1779027587.79,615.3725999999999,755.1591,4747.71144189942,16.0,45,0.0,615.3725999999999,29.0,LPPT,LPMA,False,False
LPMA,440117:2026-05-17T11:53:49Z,EJU16DM,A20N,OE-LUF,,2026-05-17,1779031569.52,631.4605,761.0916,4646.148358552284,2.0,45,0.0,631.4605,43.0,EHAM,,False,False
LPMA,471f31:2026-05-17T11:12:58Z,WZZ58TF,A21N,HA-LVD,,2026-05-17,1779034419.26,584.6669999999999,776.667,4468.795195466139,348.0,45,0.0,584.6669999999999,57.0,EPGD,,False,False
LPMA,440224:2026-05-17T17:48:58Z,EJU42YF,A20N,OE-LUG,,2026-05-17,1779045858.64,658.7024,849.7367,4716.983417733359,5.0,45,0.0,658.7024,40.0,LPPR,LPPR,False,False
LPMA,4951cb:2026-05-17T18:52:58Z,TAP94KM,A320,CS-TNK,,2026-05-17,1779048974.4,642.5672999999999,812.6836,4726.247645609463,3.0,45,0.0,642.5672999999999,42.0,LPPT,LPPT,False,False
LPMA,495292:2026-05-17T20:05:05Z,TAP1708,A319,CS-TTR,,2026-05-17,1779054124.02,656.3661999999999,822.0169,4729.2692834741865,359.0,45,0.0,656.3661999999999,46.0,LPPR,LPPR,False,False
LPMA,4952ca:2026-05-18T05:50:23Z,TAP68JP,A20N,CS-TVJ,,2026-05-18,1779088403.5,666.6037,858.6037,4755.645122734435,4.0,45,0.0,666.6037,41.0,LPPT,LPPT,False,False
LPMA,440075:2026-05-18T06:18:21Z,EJU74EF,A20N,OE-LSV,,2026-05-18,1779090105.84,670.9476999999999,857.7315,4701.554083763531,4.0,45,0.0,670.9476999999999,41.0,LPPT,LPPT,False,False
LPMA,408181:2026-05-18T06:25:04Z,EZY59UZ,A20N,G-UZEF,,2026-05-18,1779096522.1,685.3507,877.3507,4855.026050097087,1.0,45,0.0,685.3507,44.0,EGGD,EGGD,False,False
LPMA,440c38:2026-05-18T10:07:19Z,EJU81TJ,A20N,OE-LSJ,,2026-05-18,1779103585.41,593.7266999999999,761.6378,4791.231470129383,0.0,45,0.0,593.7266999999999,45.0,LPPT,LPPT,False,False
LPMA,407e54:2026-05-18T13:12:41Z,EXS1XT,A21N,G-SUND,,2026-05-18,1779122009.1,640.9862,805.9808,4701.931735368295,6.0,45,0.0,640.9862,39.0,EGGW,EGGW,False,False
LPMA,40768d:2026-05-18T13:26:40Z,EZY505T,A21N,G-UZMF,,2026-05-18,1779122623.87,645.4329,778.8239,4643.25062995289,4.0,45,0.0,645.4329,41.0,EGKK,LPMA,False,False
LPMA,4951d6:2026-05-18T16:13:25Z,TAP1692,A320,CS-TNV,,2026-05-18,1779126344.12,620.6291,796.3292,4744.103569442356,2.0,45,0.0,620.6291,43.0,LPPT,LPPT,False,False
LPMA,407e53:2026-05-18T15:36:32Z,EXS1HL,A21N,G-SUNE,,2026-05-18,1779132696.01,604.1111000000001,780.3367,4707.479681742751,5.0,45,0.0,604.1111000000001,40.0,EGPH,EGPH,False,False
LPMA,495292:2026-05-18T18:55:46Z,TAP1706,A319,CS-TTR,,2026-05-18,1779136738.64,638.9484,805.7801,4696.2834322608205,2.0,45,0.0,638.9484,43.0,LPPR,LPPR,False,False
LPMA,4951d4:2026-05-18T22:51:37Z,TAP97LS,A320,CS-TNT,,2026-05-19,1779149991.02,591.242,712.4544,4623.666475809177,6.0,45,0.0,591.242,39.0,LPPT,LPMA,False,False
LPMA,440cf8:2026-05-19T06:09:56Z,EJU74EF,A320,OE-IBF,,2026-05-19,1779176118.88,652.1243,742.3637,4849.8432489884435,6.0,45,0.0,652.1243,39.0,LPPT,LPPT,False,False
LPMA,44061c:2026-05-19T05:14:33Z,EJU82DZ,A319,OE-LKL,,2026-05-19,1779179458.05,637.4701,744.3709,4883.462711588053,16.0,45,0.0,637.4701,29.0,LFLL,LFLL,False,False
LPMA,4951ca:2026-05-19T10:32:47Z,TAP89WT,A320,CS-TNJ,,2026-05-19,1779191992.51,634.671,796.5414,4721.803608216139,4.0,45,0.0,634.671,41.0,LPPT,LPMA,False,False
LPMA,49d563:2026-05-19T07:49:22Z,TVP7306,B38M,OK-SWI,,2026-05-19,1779194549.93,627.494,809.5404,4846.231961546311,9.0,45,0.0,627.494,36.0,EPWA,LPMA,False,False
LPMA,47a3b0:2026-05-19T10:25:18Z,NOZ2MA,B738,LN-ENN,,2026-05-19,1779204156.46,631.9348,789.4339,4712.151422472453,4.0,45,0.0,631.9348,41.0,ENGM,,False,False
LPMA,4402db:2026-05-19T13:54:41Z,EJU14AC,A320,OE-ICT,,2026-05-19,1779209747.0,682.832,874.832,4834.139511365552,2.0,45,0.0,682.832,43.0,LFRS,,False,False
LPMA,407687:2026-05-19T14:15:12Z,EZY505T,A20N,G-UZHS,,2026-05-19,1779212455.57,635.5349,816.1959,4728.8625504844385,1.0,45,0.0,635.5349,44.0,EGKK,LPMA,False,False
LPMA,4952c4:2026-05-19T16:15:26Z,TAP91SR,A20N,CS-TVD,,2026-05-19,1779212925.59,584.3683,769.7396,4802.262329375973,351.0,45,0.0,584.3683,54.0,LPPT,LPMA,False,False
LPMA,440237:2026-05-19T17:31:18Z,EJU51BT,A320,OE-INF,,2026-05-19,1779218268.71,586.5255,769.8325,4741.6403494969545,352.0,45,0.0,586.5255,53.0,LPPR,LPMA,False,False
LPMA,495292:2026-05-19T18:58:51Z,TAP1705,A319,CS-TTR,,2026-05-19,1779223280.87,673.4196999999999,830.2854,4700.6111947898235,1.0,45,0.0,673.4196999999999,44.0,LPPR,LPMA,False,False
LPMA,4951d4:2026-05-19T22:46:40Z,TAP97LS,A320,CS-TNT,,2026-05-20,1779235765.71,630.9123999999999,808.2329,4717.271882808777,4.0,45,0.0,630.9123999999999,41.0,LPPT,LPMA,False,False
LPMA,4b1813:2026-05-20T04:45:07Z,EDW27D,A20N,HB-JDB,,2026-05-20,1779265197.12,707.4781,867.9677,4552.435535129966,354.0,45,0.0,707.4781,51.0,LSZH,LSZH,False,False
LPMA,407f7a:2026-05-20T06:35:12Z,EZY39CB,A20N,G-UJEB,,2026-05-20,1779271103.19,648.2708,829.0094,4788.083810359857,3.0,45,0.0,648.2708,42.0,EGKK,EGKK,False,False
LPMA,440075:2026-05-20T10:15:25Z,EJU57QA,A20N,OE-LSV,,2026-05-20,1779277639.5,652.7694,844.7694,4695.376759557248,1.0,45,0.0,652.7694,44.0,LPPT,LPMA,False,False
LPMA,4951d2:2026-05-23T20:32:41Z,TAP1705,A320,CS-TNR,,2026-05-23,1779574221.91,651.6154,817.2661,4729.2692834741865,5.0,45,0.0,651.6154,40.0,LPPR,LPMA,False,False
LPMA,495290:2026-05-23T21:36:26Z,TAP16LN,A319,CS-TTP,,2026-05-23,1779577457.73,498.2721,620.8404,4085.8692295921555,357.0,45,0.0,498.2721,48.0,LPPT,LPMA,False,False
LPMA,4ca9d3:2026-05-23T20:16:26Z,RYR4QT,B738,EI-EVK,,2026-05-23,1779580200.47,565.713,757.713,4978.974147679432,4.0,45,0.0,565.713,41.0,EGPH,,False,False
LPMA,4ca9d3:2026-05-23T20:16:26Z,RYR4QT,B738,EI-EVK,,2026-05-24,1779581017.67,710.5364999999999,902.5365,6915.067662085323,344.0,45,0.0,710.5364999999999,61.0,EGPH,,False,False
LPMA,4952c1:2026-05-23T23:13:29Z,TAP97LS,A20N,CS-TVA,,2026-05-24,1779583113.1,782.4058,974.4058,5293.071224481086,0.0,45,0.0,782.4058,45.0,LPPT,LPMA,False,False
LPMA,49526b:2026-05-24T01:16:16Z,RZO3162,A20N,CS-TSK,,2026-05-24,1779590215.78,922.1339,1114.1339,4208.113266066127,214.0,225,0.0,922.1339,11.0,,,False,False
LPMA,a5cc11:2026-05-24T00:10:13Z,UAL522,B38M,N47280,UNITED AIRLINES INC,2026-05-24,1779604007.56,1050.5473,1242.5473,6187.162898989415,131.0,45,25.0,1075.5473,86.0,KEWR,,False,False
LPMA,4951d5:2026-05-24T04:55:43Z,TAP1701,A320,CS-TNU,,2026-05-24,1779604592.03,609.0541000000001,702.7304,4385.606623390386,13.0,45,0.0,609.0541000000001,32.0,LPPR,LPMA,False,False
LPMA,4cadbd:2026-05-24T05:32:42Z,RYR088,B38M,EI-IGK,,2026-05-24,1779605649.67,685.691,877.691,5220.991203750064,351.0,45,0.0,685.691,54.0,LPPT,LPMA,False,False
LPMA,440019:2026-05-24T04:00:51Z,EJU71NA,A320,OE-ICF,,2026-05-24,1779607088.41,217.5578,409.5578,2271.9916847441536,44.0,45,0.0,217.5578,1.0,LFPG,LPMA,False,False
LPMA,440062:2026-05-24T06:21:07Z,EJU18TP,A320,OE-IVF,,2026-05-24,1779609619.9,718.3317,910.3317,5051.070185470173,12.0,45,0.0,718.3317,33.0,LPPR,LPMA,False,False
LPMA,3c56f7:2026-05-24T04:38:08Z,EWG610,A320,D-AEWW,,2026-05-24,1779610507.47,644.8144,608.0786,4455.778948590232,327.0,45,0.0,644.8144,78.0,EDDK,LPMA,False,False
LPMA,440d10:2026-05-24T07:09:09Z,EJU75FP,A320,OE-IBS,,2026-05-24,1779611475.17,694.4968,886.4968,4912.384997844762,0.0,45,0.0,694.4968,45.0,LPPT,LPMA,False,False
LPMA,39d310:2026-05-24T05:25:12Z,TVF11ZR,B738,F-HUYQ,,2026-05-24,1779612049.59,793.5393,985.5393,5757.29024577711,1.0,45,0.0,793.5393,44.0,LFPO,,False,False
LPMA,4cafb4:2026-05-24T07:14:20Z,RYR9UA,B738,EI-GSH,,2026-05-24,1779612698.68,1042.6426999999999,1234.6427,6691.18765279027,359.0,45,0.0,1042.6426999999999,46.0,LPPR,,False,False
LPMA,440c6f:2026-05-24T05:09:33Z,EJU93DL,A21N,OE-ISH,,2026-05-24,1779614088.97,993.0454,1185.0454,6612.464373940545,0.0,45,0.0,993.0454,45.0,EDDB,,False,False
LPMA,346303:2026-05-24T07:17:26Z,IBE05HH,A20N,EC-NER,,2026-05-24,1779614462.14,1074.0916,1266.0916,4202.821561017601,251.0,225,0.0,1074.0916,26.0,LEMD,,False,False
LPMA,407179:2026-05-24T06:15:42Z,EXS55AN,B738,G-JZBL,,2026-05-24,1779615647.36,820.8419,1012.8419,4240.621616279638,209.0,225,49.999999999999886,870.8418999999999,16.0,EGNM,,False,False
LPMA,4d24b4:2026-05-24T09:34:39Z,WZZ43Z,A21N,9H-WDT,,2026-05-24,1779617933.51,968.1111000000001,1160.1111,6594.9684644748595,344.0,45,0.0,968.1111000000001,61.0,,,False,False
LPMA,495299:2026-05-24T09:17:27Z,TAP1687,E190,CS-TTY,,2026-05-24,1779619509.66,695.1967999999999,887.1968,4924.160175136776,13.0,45,0.0,695.1967999999999,32.0,LPPT,LPMA,False,False
LPMA,400aff:2026-05-24T08:13:13Z,EFW527R,A321,G-EUXG,,2026-05-24,1779621799.65,988.9743000000001,1205.9743,5895.547966996839,216.0,225,50.0,1038.9743,9.0,EGKK,,False,False
LPMA,440daf:2026-05-24T10:18:10Z,EJU57QA,A320,OE-IDU,,2026-05-24,1779622681.71,814.0805,1006.0805,5603.208648428991,349.0,45,0.0,814.0805,56.0,LPPT,,False,False
