flight_id,box,grp,reg,model,type,callsign,minutes,km,agl_med,agl_min,gs_med,interior,bracketed,lon,lat,start_ap,end_ap,week,d_own
408163:2026-07-01T13:46:27Z,W1_Snowdonia,rotorcraft,G-RESI,AGUSTA AW-139,A139,SRG336,2.23,6.3,245,226,70.0,True,False,-3.775,53.15,EGCK,EGCK,2026-06-27,39.3
43c8cb:2026-07-01T13:02:15Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,VNQSH1,3.47,32.3,381,222,245.0,True,True,-3.75,53.133,EGOV,EGOV,2026-06-27,54.9
43c8cb:2026-07-01T13:02:15Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,VNQSH1,0.49,3.5,563,235,268.0,True,True,-3.763,52.925,EGOV,EGOV,2026-06-27,62.6
407d94:2026-07-01T11:20:18Z,W1_Snowdonia,rotorcraft,G-NMCF,AEROSPATIALE AS-355 Ecureuil 2,AS55,HLL01,0.53,2.0,580,580,136.0,False,False,-3.25,53.1,EGNS,,2026-06-27,140.1
4071ab:2026-07-01T11:19:22Z,W1_Snowdonia,rotorcraft,G-WOBR,AIRBUS HELICOPTERS EC-145,EC45,HLE61,2.62,12.0,547,146,116.0,False,False,-3.45,52.9,,EGCW,2026-06-27,31.4
408163:2026-06-30T21:54:27Z,W1_Snowdonia,rotorcraft,G-RESI,AGUSTA AW-139,A139,SRD336,5.93,23.1,142,10,72.0,False,False,-4.529,53.017,,EGCK,2026-06-27,12.5
4071ab:2026-06-30T18:06:01Z,W1_Snowdonia,rotorcraft,G-WOBR,AIRBUS HELICOPTERS EC-145,EC45,HLE61,0.11,0.4,591,591,123.0,True,False,-4.25,53.05,EGCK,EGCW,2026-06-27,8.4
4080c6:2026-06-30T14:01:12Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD336,7.8,12.0,169,-87,48.0,False,False,-4.5,53.05,EGCK,EGCK,2026-06-27,9.8
4080c6:2026-06-30T14:01:12Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD336,16.71,18.7,419,44,73.0,False,False,-4.497,53.05,EGCK,EGCK,2026-06-27,9.9
43c8d0:2026-06-30T12:48:37Z,W1_Snowdonia,mil_state,ZM329,BEECHCRAFT T-6 Texan 2,TEX2,VYT66,0.17,1.4,692,692,234.0,True,False,-4.6,53.0,,EGOV,2026-06-27,21.5
43c8eb:2026-06-30T10:01:10Z,W1_Snowdonia,rotorcraft,ZM517,AIRBUS HELICOPTERS EC-135/635,EC35,SYS705,0.9,2.7,623,623,81.0,False,False,-3.3,52.9,EGOS,EGOS,2026-06-27,42.1
43c8eb:2026-06-30T08:04:08Z,W1_Snowdonia,rotorcraft,ZM517,AIRBUS HELICOPTERS EC-135/635,EC35,SYS150,0.31,1.0,504,504,108.0,False,False,-3.25,52.9,EGOS,EGOS,2026-06-27,39.6
43c8cb:2026-06-29T15:43:30Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,WINDR2,0.64,4.7,495,358,240.0,True,True,-3.814,53.2,,,2026-06-27,13.6
43c8cb:2026-06-29T15:43:30Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,WINDR2,2.37,17.0,443,288,234.0,True,True,-3.742,53.162,,,2026-06-27,19.3
43c8cb:2026-06-29T15:43:30Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,WINDR2,3.46,24.9,360,225,238.0,True,True,-3.702,53.126,,,2026-06-27,23.7
43c8cd:2026-06-29T15:34:32Z,W1_Snowdonia,mil_state,ZM326,BEECHCRAFT T-6 Texan 2,TEX2,VYT84,0.33,2.4,268,268,223.0,False,False,-3.65,53.1,,EGOV,2026-06-27,61.4
43c8d0:2026-06-29T15:21:48Z,W1_Snowdonia,mil_state,ZM329,BEECHCRAFT T-6 Texan 2,TEX2,VYT72,0.49,3.5,602,452,238.0,True,True,-4.6,52.95,EGOV,EGOV,2026-06-27,28.0
43c8d0:2026-06-29T15:21:48Z,W1_Snowdonia,mil_state,ZM329,BEECHCRAFT T-6 Texan 2,TEX2,VYT72,0.18,1.4,471,445,268.0,True,True,-4.45,52.95,EGOV,EGOV,2026-06-27,28.7
43c8cf:2026-06-29T15:15:13Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,WINDR1,0.79,13.2,479,388,244.0,True,True,-3.792,53.2,EGOV,EGOV,2026-06-27,51.6
43c8cf:2026-06-29T15:15:13Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,WINDR1,0.7,1.7,653,653,249.0,True,True,-3.55,53.15,EGOV,EGOV,2026-06-27,66.6
43c8cf:2026-06-29T15:15:13Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,WINDR1,1.12,8.1,431,253,235.0,True,True,-3.791,53.15,EGOV,EGOV,2026-06-27,52.4
43c8cf:2026-06-29T15:15:13Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,WINDR1,0.39,2.7,373,373,229.0,True,True,-3.55,53.15,EGOV,EGOV,2026-06-27,68.0
43c8cf:2026-06-29T15:15:13Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,WINDR1,1.77,13.5,486,288,242.0,True,True,-3.714,53.132,EGOV,EGOV,2026-06-27,57.7
43c8cc:2026-06-29T14:59:19Z,W1_Snowdonia,mil_state,ZM325,BEECHCRAFT T-6 Texan 2,TEX2,VYT79,0.5,4.0,331,331,257.0,True,True,-3.75,52.95,EGOV,EGOV,2026-06-27,60.8
43c8cc:2026-06-29T14:59:19Z,W1_Snowdonia,mil_state,ZM325,BEECHCRAFT T-6 Texan 2,TEX2,VYT79,0.79,6.5,255,249,263.0,True,True,-3.65,53.1,EGOV,EGOV,2026-06-27,62.7
43c8cc:2026-06-29T14:59:19Z,W1_Snowdonia,mil_state,ZM325,BEECHCRAFT T-6 Texan 2,TEX2,VYT79,0.12,0.8,386,386,270.0,True,True,-3.65,53.1,EGOV,EGOV,2026-06-27,63.3
43c8cc:2026-06-29T14:59:19Z,W1_Snowdonia,mil_state,ZM325,BEECHCRAFT T-6 Texan 2,TEX2,VYT79,1.86,14.2,339,207,252.0,True,True,-3.736,53.119,EGOV,EGOV,2026-06-27,56.3
43c8d4:2026-06-29T14:56:59Z,W1_Snowdonia,mil_state,ZM333,EMBRAER EMB-500 Phenom 100,E50P,CWL55,0.07,0.5,656,656,230.0,True,True,-3.55,53.05,EGYD,EGYD,2026-06-27,201.5
43c8d4:2026-06-29T14:56:59Z,W1_Snowdonia,mil_state,ZM333,EMBRAER EMB-500 Phenom 100,E50P,CWL55,0.13,0.8,612,599,230.0,True,True,-3.8,53.25,EGYD,EGYD,2026-06-27,219.8
43c8d4:2026-06-29T14:56:59Z,W1_Snowdonia,mil_state,ZM333,EMBRAER EMB-500 Phenom 100,E50P,CWL55,0.62,3.9,653,631,230.0,True,True,-3.85,53.175,EGYD,EGYD,2026-06-27,222.8
43c5ef:2026-06-29T14:30:24Z,W1_Snowdonia,other,ZM421,AIRBUS A-400M,A400,NAPIR70,1.45,30.6,468,368,280.0,False,False,-3.85,53.204,EGVN,EGVN,2026-06-27,222.9
43c92a:2026-06-29T12:29:03Z,W1_Snowdonia,rotorcraft,ZM496,AIRBUS HELICOPTERS EC-145,EC45,WWIND207,1.88,5.2,229,90,74.0,False,False,-4.55,53.35,,,2026-06-27,2.2
43c8cb:2026-06-29T10:19:14Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,WINDR02,1.18,14.7,429,320,242.0,True,True,-3.756,53.156,,EGOV,2026-06-27,43.5
43c8cb:2026-06-29T10:19:14Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,WINDR02,2.0,16.2,380,242,256.0,True,True,-3.679,53.121,,EGOV,2026-06-27,49.2
43c8cb:2026-06-29T10:19:14Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,WINDR02,0.11,0.9,257,257,256.0,True,True,-3.6,53.1,,EGOV,2026-06-27,53.5
43c8cb:2026-06-29T10:19:14Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,WINDR02,1.27,9.3,455,406,256.0,True,True,-3.683,53.117,,EGOV,2026-06-27,50.1
43c8cc:2026-06-29T10:15:41Z,W1_Snowdonia,mil_state,ZM325,BEECHCRAFT T-6 Texan 2,TEX2,WINDR1,1.78,29.5,388,282,245.0,True,False,-3.775,53.146,EGOV,,2026-06-27,45.0
43c8cc:2026-06-29T10:15:41Z,W1_Snowdonia,mil_state,ZM325,BEECHCRAFT T-6 Texan 2,TEX2,WINDR1,0.46,3.4,215,215,258.0,True,False,-3.65,53.1,EGOV,,2026-06-27,50.2
43c8cf:2026-06-29T10:13:50Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,VYT74,0.04,0.2,685,685,274.0,True,False,-4.3,53.3,EGOV,EGOV,2026-06-27,18.3
43c8cf:2026-06-29T10:13:50Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,VYT74,1.01,7.9,571,391,247.0,True,False,-3.85,53.17,EGOV,EGOV,2026-06-27,48.0
43c8cf:2026-06-29T10:13:50Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,VYT74,0.71,12.3,307,252,253.0,True,False,-3.75,53.0,EGOV,EGOV,2026-06-27,60.2
43c8cf:2026-06-29T10:13:50Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,VYT74,0.04,0.3,553,553,228.0,True,False,-4.45,52.95,EGOV,EGOV,2026-06-27,34.4
43c924:2026-06-29T07:31:16Z,W1_Snowdonia,mil_state,ZM343,BEECHCRAFT T-6 Texan 2,TEX2,VYT67,1.76,28.9,410,276,,True,False,-3.85,53.208,EGOV,EGOV,2026-06-27,45.9
43c924:2026-06-29T07:31:16Z,W1_Snowdonia,mil_state,ZM343,BEECHCRAFT T-6 Texan 2,TEX2,VYT67,0.93,5.5,508,472,230.0,True,False,-3.75,52.933,EGOV,EGOV,2026-06-27,60.6
43c924:2026-06-29T07:31:16Z,W1_Snowdonia,mil_state,ZM343,BEECHCRAFT T-6 Texan 2,TEX2,VYT67,0.17,1.2,628,628,228.0,True,False,-4.475,52.95,EGOV,EGOV,2026-06-27,29.8
404479:2026-06-28T10:01:36Z,W1_Snowdonia,rotorcraft,G-BZTA,ROBINSON R-44 Raven,R44,GBZTA,1.32,4.5,646,646,105.0,True,True,-3.95,53.25,,EGNR,2026-06-27,40.9
408163:2026-06-27T12:51:25Z,W1_Snowdonia,rotorcraft,G-RESI,AGUSTA AW-139,A139,SRG336,3.83,9.8,193,193,62.0,True,False,-4.042,53.35,,EGCK,2026-06-27,4.3
408163:2026-06-27T12:51:25Z,W1_Snowdonia,rotorcraft,G-RESI,AGUSTA AW-139,A139,SRG336,0.63,12.7,579,519,97.0,True,False,-4.15,53.25,,EGCK,2026-06-27,7.6
4071ab:2026-06-27T12:35:20Z,W1_Snowdonia,rotorcraft,G-WOBR,AIRBUS HELICOPTERS EC-145,EC45,HLE61,1.17,36.3,517,36,100.0,False,False,-4.45,53.15,,EGCK,2026-06-27,9.1
408163:2026-06-27T11:46:21Z,W1_Snowdonia,rotorcraft,G-RESI,AGUSTA AW-139,A139,SRG336,0.5,1.9,451,451,137.0,True,False,-4.2,53.25,EGCK,,2026-06-27,8.9
408163:2026-06-27T11:46:21Z,W1_Snowdonia,rotorcraft,G-RESI,AGUSTA AW-139,A139,SRG336,2.11,39.8,271,171,52.0,True,False,-3.763,53.3,EGCK,,2026-06-27,19.6
406251:2026-07-17T16:33:12Z,W1_Snowdonia,rotorcraft,G-CGLF,MAGNI M-16 Tandem Trainer,MM16,GCGLF,2.37,5.9,409,319,76.0,True,True,-3.75,52.9,,,2026-07-11,34.7
4080c6:2026-07-17T15:36:49Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD336,1.07,8.5,354,75,56.0,True,True,-4.0,53.15,EGCK,EGCK,2026-07-11,23.4
4080c6:2026-07-17T15:36:49Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD336,0.58,5.8,250,79,56.0,True,True,-4.033,53.15,EGCK,EGCK,2026-07-11,23.2
43c922:2026-07-17T14:27:26Z,W1_Snowdonia,mil_state,ZM341,BEECHCRAFT T-6 Texan 2,TEX2,VYT79,2.17,16.9,352,287,260.0,True,False,-3.827,53.168,EGOV,EGOV,2026-07-11,47.0
4062ed:2026-07-17T13:25:57Z,W1_Snowdonia,rotorcraft,G-POET,ROBINSON R-44 Raven,R44,GPOET,1.65,4.2,539,440,82.0,True,True,-3.933,53.225,EGCK,EGCK,2026-07-11,33.1
4080c6:2026-07-17T12:57:44Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRG336,0.61,2.4,447,447,116.0,True,True,-4.0,53.2,EGGP,EGCK,2026-07-11,28.9
43c8cf:2026-07-17T12:26:33Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,VYT90,1.91,15.0,371,343,262.0,True,True,-3.74,53.16,EGOV,EGOV,2026-07-11,52.6
43c8cf:2026-07-17T12:26:33Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,VYT90,0.71,5.5,272,215,252.0,True,True,-3.783,52.983,EGOV,EGOV,2026-07-11,55.8
43c8d3:2026-07-17T12:21:35Z,W1_Snowdonia,mil_state,ZM332,BEECHCRAFT T-6 Texan 2,TEX2,VYT73,0.1,0.8,601,601,166.0,True,False,-4.45,52.9,EGOV,EGOV,2026-07-11,37.0
43c8d3:2026-07-17T12:21:35Z,W1_Snowdonia,mil_state,ZM332,BEECHCRAFT T-6 Texan 2,TEX2,VYT73,0.17,0.8,400,400,260.0,True,True,-3.8,52.95,EGOV,EGOV,2026-07-11,55.9
43c8d3:2026-07-17T12:21:35Z,W1_Snowdonia,mil_state,ZM332,BEECHCRAFT T-6 Texan 2,TEX2,VYT73,0.27,13.7,459,344,240.0,True,True,-3.9,53.0,EGOV,EGOV,2026-07-11,46.8
43c8d3:2026-07-17T12:21:35Z,W1_Snowdonia,mil_state,ZM332,BEECHCRAFT T-6 Texan 2,TEX2,VYT73,0.69,18.2,320,215,231.0,True,True,-3.84,53.16,EGOV,EGOV,2026-07-11,45.9
43c8d3:2026-07-17T12:21:35Z,W1_Snowdonia,mil_state,ZM332,BEECHCRAFT T-6 Texan 2,TEX2,VYT73,1.54,11.4,408,244,244.0,True,True,-3.818,53.182,EGOV,EGOV,2026-07-11,46.6
43c8d3:2026-07-17T12:21:35Z,W1_Snowdonia,mil_state,ZM332,BEECHCRAFT T-6 Texan 2,TEX2,VYT73,0.9,22.1,349,230,260.0,True,True,-3.8,53.171,EGOV,EGOV,2026-07-11,48.3
43c8d8:2026-07-17T11:45:37Z,W1_Snowdonia,mil_state,ZM337,EMBRAER EMB-500 Phenom 100,E50P,CWL31,0.6,4.4,472,472,242.0,True,True,-3.55,53.1,EGYD,EGYD,2026-07-11,203.0
43c8d8:2026-07-17T11:45:37Z,W1_Snowdonia,mil_state,ZM337,EMBRAER EMB-500 Phenom 100,E50P,CWL31,0.8,13.6,581,402,238.0,True,True,-3.725,53.225,EGYD,EGYD,2026-07-11,215.0
43c8d8:2026-07-17T11:45:37Z,W1_Snowdonia,mil_state,ZM337,EMBRAER EMB-500 Phenom 100,E50P,CWL31,0.5,15.8,516,416,238.0,True,True,-3.95,53.0,EGYD,EGYD,2026-07-11,229.7
4062ed:2026-07-17T11:14:32Z,W1_Snowdonia,rotorcraft,G-POET,ROBINSON R-44 Raven,R44,GPOET,0.81,14.8,639,522,107.0,True,False,-4.467,53.15,EGCK,EGCK,2026-07-11,9.6
4080c6:2026-07-17T11:06:09Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRG336,1.15,4.4,696,546,121.0,False,False,-4.075,53.4,,,2026-07-11,2.5
43c8d3:2026-07-17T10:28:39Z,W1_Snowdonia,mil_state,ZM332,BEECHCRAFT T-6 Texan 2,TEX2,WINDR02,0.25,1.9,482,482,256.0,True,True,-3.5,53.1,,,2026-07-11,24.6
43c8d3:2026-07-17T10:28:39Z,W1_Snowdonia,mil_state,ZM332,BEECHCRAFT T-6 Texan 2,TEX2,WINDR02,0.69,5.4,468,441,258.0,True,True,-3.4,52.933,,,2026-07-11,42.7
43c8d3:2026-07-17T10:28:39Z,W1_Snowdonia,mil_state,ZM332,BEECHCRAFT T-6 Texan 2,TEX2,WINDR02,0.55,8.9,488,234,237.0,True,True,-3.779,53.15,,,2026-07-11,6.9
43c8cf:2026-07-17T09:55:01Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,VYT62,0.67,5.2,373,253,263.0,True,False,-3.783,53.2,EGOV,EGOV,2026-07-11,49.4
43c8cf:2026-07-17T09:55:01Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,VYT62,1.58,12.4,309,239,253.0,True,False,-3.8,52.983,EGOV,EGOV,2026-07-11,53.9
43c8cf:2026-07-17T09:55:01Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,VYT62,1.85,29.1,375,229,237.0,True,False,-3.8,53.094,EGOV,EGOV,2026-07-11,49.5
43c8ce:2026-07-17T09:49:41Z,W1_Snowdonia,mil_state,ZM327,BEECHCRAFT T-6 Texan 2,TEX2,WINDR1,0.5,10.3,358,274,240.0,True,True,-3.78,53.15,EGOV,EGOV,2026-07-11,50.4
43c8e3:2026-07-17T09:27:09Z,W1_Snowdonia,rotorcraft,ZM509,AIRBUS HELICOPTERS EC-135/635,EC35,SYS108,0.44,1.2,641,183,83.0,True,True,-3.95,53.1,EGOS,EGOS,2026-07-11,91.4
43c8e3:2026-07-17T09:27:09Z,W1_Snowdonia,rotorcraft,ZM509,AIRBUS HELICOPTERS EC-135/635,EC35,SYS108,2.39,4.7,429,286,83.0,True,True,-3.95,53.1,EGOS,EGOS,2026-07-11,91.6
43c8e3:2026-07-17T09:27:09Z,W1_Snowdonia,rotorcraft,ZM509,AIRBUS HELICOPTERS EC-135/635,EC35,SYS108,3.62,0.2,14,14,83.0,True,True,-3.95,53.1,EGOS,EGOS,2026-07-11,91.7
43c8e3:2026-07-17T09:27:09Z,W1_Snowdonia,rotorcraft,ZM509,AIRBUS HELICOPTERS EC-135/635,EC35,SYS108,0.36,1.6,463,355,89.0,True,True,-4.05,53.15,EGOS,EGOS,2026-07-11,99.4
43c8e3:2026-07-17T09:27:09Z,W1_Snowdonia,rotorcraft,ZM509,AIRBUS HELICOPTERS EC-135/635,EC35,SYS108,4.09,5.7,232,212,57.0,True,True,-4.013,53.15,EGOS,EGOS,2026-07-11,97.8
43c8e3:2026-07-17T09:27:09Z,W1_Snowdonia,rotorcraft,ZM509,AIRBUS HELICOPTERS EC-135/635,EC35,SYS108,3.58,6.1,280,-18,69.0,True,True,-4.007,53.15,EGOS,EGOS,2026-07-11,97.5
43c8e3:2026-07-17T09:27:09Z,W1_Snowdonia,rotorcraft,ZM509,AIRBUS HELICOPTERS EC-135/635,EC35,SYS108,0.51,1.5,450,428,106.0,True,True,-3.975,53.125,EGOS,EGOS,2026-07-11,94.3
43c5e7:2026-07-17T08:13:53Z,W1_Snowdonia,other,ZM413,AIRBUS A-400M,A400,ASLAN76,2.8,31.2,446,261,153.0,False,False,-3.81,53.115,EGVN,EGVN,2026-07-11,213.6
4080c6:2026-07-16T21:39:54Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD365,0.63,6.2,193,168,81.0,True,False,-4.3,53.4,EGCK,EGCK,2026-07-11,35.7
4080c6:2026-07-16T21:39:54Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD365,2.54,14.9,193,43,65.0,False,False,-4.525,53.05,EGCK,EGCK,2026-07-11,12.6
4049f5:2026-07-16T18:31:08Z,W1_Snowdonia,civ_ga,G-CERI,Europa,EUPA,GCERI,0.32,1.0,690,690,102.0,True,True,-3.883,53.2,EGCK,EGCK,2026-07-11,35.2
4080c6:2026-07-16T17:45:11Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD365,5.11,20.6,158,33,61.0,True,False,-4.55,52.987,,EGCK,2026-07-11,15.9
4080c6:2026-07-16T16:22:00Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD365,24.48,49.7,504,54,69.0,True,True,-4.593,53.04,EGCK,,2026-07-11,15.9
4080c6:2026-07-16T15:52:35Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD336,2.42,5.1,650,339,55.0,False,False,-4.258,53.0,,EGCK,2026-07-11,1.6
43c8cb:2026-07-16T15:17:54Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,VYT90,0.6,4.8,308,258,253.0,True,False,-3.787,53.0,EGOV,EGOV,2026-07-11,55.1
43c8cb:2026-07-16T15:17:54Z,W1_Snowdonia,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,VYT90,0.28,1.8,525,285,253.0,True,False,-3.75,53.0,EGOV,EGOV,2026-07-11,57.2
43c8d0:2026-07-16T15:08:49Z,W1_Snowdonia,mil_state,ZM329,BEECHCRAFT T-6 Texan 2,TEX2,WINDR02,0.76,7.2,450,436,238.0,False,True,-3.717,53.1,,,2026-07-11,11.8
43c8d0:2026-07-16T15:08:49Z,W1_Snowdonia,mil_state,ZM329,BEECHCRAFT T-6 Texan 2,TEX2,WINDR02,0.02,0.2,395,395,260.0,True,True,-3.8,52.85,,,2026-07-11,29.0
4080c6:2026-07-16T14:43:07Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD336,37.08,92.4,558,-48,65.0,False,False,-4.576,53.045,EGCK,,2026-07-11,15.0
4080c6:2026-07-16T14:43:07Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD336,1.24,3.4,637,558,93.0,True,False,-4.325,53.0,EGCK,,2026-07-11,7.7
4080c6:2026-07-16T14:43:07Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD336,0.72,1.8,677,517,95.0,False,False,-4.25,52.95,EGCK,,2026-07-11,0.9
43c8d3:2026-07-16T14:32:07Z,W1_Snowdonia,mil_state,ZM332,BEECHCRAFT T-6 Texan 2,TEX2,WINDR1,0.39,2.7,383,368,217.0,True,True,-3.75,53.15,EGOV,EGOV,2026-07-11,52.3
43c92b:2026-07-16T14:19:35Z,W1_Snowdonia,rotorcraft,ZM497,AIRBUS HELICOPTERS EC-145,EC45,WWIND201,0.99,20.3,263,30,0.0,True,False,-4.5,53.15,EGCK,EGOV,2026-07-11,9.8
43c8cf:2026-07-16T09:45:01Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,WINDR2,2.38,18.2,345,178,254.0,False,False,-3.781,53.156,,,2026-07-11,5.6
43c8cf:2026-07-16T09:45:01Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,WINDR2,0.4,16.3,383,156,246.0,True,False,-3.725,53.125,,,2026-07-11,5.1
43c8cf:2026-07-16T09:45:01Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,WINDR2,0.14,14.1,343,229,249.0,True,False,-3.75,53.0,,,2026-07-11,6.9
43c8cf:2026-07-16T09:45:01Z,W1_Snowdonia,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,WINDR2,1.82,17.9,509,295,245.0,True,False,-3.785,52.955,,,2026-07-11,12.5
43c8ce:2026-07-16T09:35:41Z,W1_Snowdonia,mil_state,ZM327,BEECHCRAFT T-6 Texan 2,TEX2,WINDR01,1.56,12.4,512,323,263.0,True,False,-3.825,53.16,EGOV,EGOV,2026-07-11,47.5
43c8ce:2026-07-16T09:35:41Z,W1_Snowdonia,mil_state,ZM327,BEECHCRAFT T-6 Texan 2,TEX2,WINDR01,0.16,1.2,287,287,251.0,True,False,-3.6,53.2,EGOV,EGOV,2026-07-11,62.7
43c8ce:2026-07-16T09:35:41Z,W1_Snowdonia,mil_state,ZM327,BEECHCRAFT T-6 Texan 2,TEX2,WINDR01,0.6,15.6,417,242,251.0,True,False,-3.725,53.1,EGOV,EGOV,2026-07-11,54.6
43c8ce:2026-07-16T09:35:41Z,W1_Snowdonia,mil_state,ZM327,BEECHCRAFT T-6 Texan 2,TEX2,WINDR01,0.68,14.9,438,173,252.0,True,False,-3.7,53.05,EGOV,EGOV,2026-07-11,58.1
43c8ce:2026-07-16T09:35:41Z,W1_Snowdonia,mil_state,ZM327,BEECHCRAFT T-6 Texan 2,TEX2,WINDR01,2.31,21.5,483,75,247.0,True,False,-3.765,52.95,EGOV,EGOV,2026-07-11,58.7
43c92a:2026-07-16T08:01:55Z,W1_Snowdonia,rotorcraft,ZM496,AIRBUS HELICOPTERS EC-145,EC45,WWIND206,1.71,20.2,458,83,87.0,False,False,-4.475,53.125,EGOV,EGCK,2026-07-11,9.0
43c5e3:2026-07-16T07:05:29Z,W1_Snowdonia,other,ZM409,AIRBUS A-400M,A400,RRR4982,0.02,0.1,403,403,157.0,False,False,-3.8,52.9,EGVN,LCRA,2026-07-11,199.7
43c5e3:2026-07-16T07:05:29Z,W1_Snowdonia,other,ZM409,AIRBUS A-400M,A400,RRR4982,2.23,54.8,469,328,238.0,False,False,-3.879,53.208,EGVN,LCRA,2026-07-11,225.8
4080c6:2026-07-15T16:33:53Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD336,2.53,7.6,556,556,92.0,True,True,-4.575,53.05,EGCK,EGCK,2026-07-11,14.7
4080c6:2026-07-15T16:33:53Z,W1_Snowdonia,rotorcraft,G-RESE,AGUSTA AW-139,A139,SRD336,1.21,10.1,206,56,28.0,True,False,-4.5,53.05,EGCK,EGCK,2026-07-11,9.7
45e593:2026-07-15T15:48:50Z,W1_Snowdonia,civ_ga,OY-YLS,PARTENAVIA P-68 Observer,P68,BIO14,0.68,2.4,697,697,112.0,False,False,-3.25,53.2,,EGNR,2026-07-11,16.3
4046d6:2026-07-15T12:43:52Z,W1_Snowdonia,civ_ga,G-CBME,CESSNA 172 Skyhawk,C172,GCBME,0.19,0.5,663,663,84.0,True,True,-3.55,53.2,,EGBS,2026-07-11,30.2
4046d6:2026-07-15T12:43:52Z,W1_Snowdonia,civ_ga,G-CBME,CESSNA 172 Skyhawk,C172,GCBME,1.32,2.7,614,483,81.0,True,True,-3.55,53.2,,EGBS,2026-07-11,27.4
43c922:2026-07-15T12:20:07Z,W1_Snowdonia,mil_state,ZM341,BEECHCRAFT T-6 Texan 2,TEX2,VTY92,2.55,28.1,417,284,161.0,True,True,-3.831,53.169,EGOV,,2026-07-11,47.1
45e593:2026-07-15T11:30:11Z,W1_Snowdonia,civ_ga,OY-YLS,PARTENAVIA P-68 Observer,P68,BIO14,0.24,0.9,644,644,136.0,False,False,-3.25,53.2,,EGNR,2026-07-11,17.2
