flight_id,region,day,icao_type,callsign,t_start,t_end,duration,median_qnh,median_track,mag_course,level_type,level_value,correct,near_squawk_change,near_boundary
a5bae9:2026-05-13T16:03:27Z,midwest,2026-05-13,C185,N4689C,1778706978.62,1778707202.13,223.5,7523.4,87.0,86.0,VFR_level,7500,True,False,False
a228ca:2026-05-13T16:03:25Z,midwest,2026-05-13,T206,N2381Y,1778688743.36,1778689156.29,412.9,4541.8,272.0,271.0,VFR_level,4500,True,False,False
a56279:2026-05-13T15:53:30Z,midwest,2026-05-13,DA40,N446SB,1778688382.59,1778690158.64,1776.1,13796.6,74.0,73.0,off_level,,,False,False
a56279:2026-05-13T15:53:30Z,midwest,2026-05-13,DA40,N446SB,1778690276.9,1778691024.46,747.6,13846.6,78.0,77.0,off_level,,,False,False
a56279:2026-05-13T15:53:30Z,midwest,2026-05-13,DA40,N446SB,1778694654.79,1778695015.49,360.7,13917.1,82.0,81.0,IFR_level,14000,,False,False
a56279:2026-05-13T15:53:30Z,midwest,2026-05-13,DA40,N446SB,1778695079.9,1778695577.84,497.9,13917.1,83.0,82.0,IFR_level,14000,,False,False
a56279:2026-05-13T15:53:30Z,midwest,2026-05-13,DA40,N446SB,1778696103.4,1778701063.58,4960.2,13917.1,83.0,82.0,IFR_level,14000,,False,False
a27daa:2026-05-13T15:49:18Z,midwest,2026-05-13,BE76,N26LM,1778688027.23,1778688250.99,223.8,6500.4,205.0,204.0,VFR_level,6500,True,False,False
a27daa:2026-05-13T15:49:18Z,midwest,2026-05-13,BE76,N26LM,1778689875.27,1778690109.49,234.2,7100.4,177.0,176.0,IFR_level,7000,,False,False
a81f56:2026-05-13T15:27:57Z,midwest,2026-05-13,PA27,N622TB,1778706073.12,1778706337.18,264.1,8634.6,288.0,287.0,VFR_level,8500,True,True,False
a81f56:2026-05-13T15:27:57Z,midwest,2026-05-13,PA27,N622TB,1778706434.93,1778706722.35,287.4,8434.6,288.0,287.0,VFR_level,8500,True,True,False
ab66b0:2026-05-13T15:22:37Z,midwest,2026-05-13,P28A,N8336G,1778689012.7,1778689204.26,191.6,4611.1,84.0,83.0,VFR_level,4500,False,True,False
ab88d8:2026-05-13T15:00:31Z,midwest,2026-05-13,C172,N842SA,1778687885.0,1778688576.08,691.1,5477.7,248.0,247.0,VFR_level,5500,False,True,False
a523ff:2026-05-13T14:50:04Z,midwest,2026-05-13,C182,N430K,1778688601.42,1778688788.3,186.9,4571.0,345.0,344.0,VFR_level,4500,True,False,False
a1d9e7:2026-05-13T14:40:07Z,midwest,2026-05-13,P28A,N2182Q,1778683501.24,1778686443.46,2942.2,5514.8,176.0,175.0,VFR_level,5500,True,False,False
a634a7:2026-05-13T14:08:30Z,midwest,2026-05-13,C152,N49950,1778681761.62,1778682362.51,600.9,5536.9,86.0,85.0,VFR_level,5500,True,False,False
a634a7:2026-05-13T14:08:30Z,midwest,2026-05-13,C152,N49950,1778682600.23,1778684698.97,2098.7,5436.9,88.5,87.5,VFR_level,5500,True,True,False
a634a7:2026-05-13T14:08:30Z,midwest,2026-05-13,C152,N49950,1778684754.68,1778685239.94,485.3,5336.9,87.0,86.0,off_level,,,True,False
a634a7:2026-05-13T14:08:30Z,midwest,2026-05-13,C152,N49950,1778688619.58,1778688836.02,216.4,5506.9,85.0,84.0,VFR_level,5500,True,True,False
a634a7:2026-05-13T14:08:30Z,midwest,2026-05-13,C152,N49950,1778689020.56,1778689249.15,228.6,5406.9,85.0,84.0,VFR_level,5500,True,True,False
a634a7:2026-05-13T14:08:30Z,midwest,2026-05-13,C152,N49950,1778689398.93,1778689596.67,197.7,5506.9,87.0,86.0,VFR_level,5500,True,True,False
a634a7:2026-05-13T14:08:30Z,midwest,2026-05-13,C152,N49950,1778690456.77,1778690788.99,332.2,5475.9,89.0,88.0,VFR_level,5500,True,True,False
a634a7:2026-05-13T14:08:30Z,midwest,2026-05-13,C152,N49950,1778690835.26,1778691082.88,247.6,5475.9,91.0,90.0,VFR_level,5500,True,True,False
ac65a2:2026-05-13T14:04:26Z,midwest,2026-05-13,C152,N89812,1778681705.64,1778682251.88,546.2,5437.8,92.0,91.0,VFR_level,5500,True,False,False
ac65a2:2026-05-13T14:04:26Z,midwest,2026-05-13,C152,N89812,1778682338.4,1778682768.33,429.9,5337.8,89.0,88.0,off_level,,,False,False
ac65a2:2026-05-13T14:04:26Z,midwest,2026-05-13,C152,N89812,1778682836.29,1778685200.54,2364.2,5437.8,86.0,85.0,VFR_level,5500,True,True,False
ac65a2:2026-05-13T14:04:26Z,midwest,2026-05-13,C152,N89812,1778687213.02,1778688801.78,1588.8,5407.6,87.0,86.0,VFR_level,5500,True,True,False
ac65a2:2026-05-13T14:04:26Z,midwest,2026-05-13,C152,N89812,1778688824.41,1778689184.82,360.4,5507.6,84.0,83.0,VFR_level,5500,True,True,False
ac65a2:2026-05-13T14:04:26Z,midwest,2026-05-13,C152,N89812,1778689478.75,1778689719.9,241.2,5377.5,89.0,88.0,VFR_level,5500,True,True,False
ac65a2:2026-05-13T14:04:26Z,midwest,2026-05-13,C152,N89812,1778689748.17,1778690534.58,786.4,5577.5,89.0,88.0,VFR_level,5500,True,True,False
a6f17c:2026-05-13T13:42:53Z,midwest,2026-05-13,C172,N54663,1778680316.69,1778681070.02,753.3,5544.5,79.0,78.0,VFR_level,5500,True,False,False
a6f17c:2026-05-13T13:42:53Z,midwest,2026-05-13,C172,N54663,1778681166.75,1778682053.39,886.6,5444.5,80.0,79.0,VFR_level,5500,True,False,False
a6f17c:2026-05-13T13:42:53Z,midwest,2026-05-13,C172,N54663,1778682148.33,1778683387.93,1239.6,5444.5,75.0,74.0,VFR_level,5500,True,False,False
a6f17c:2026-05-13T13:42:53Z,midwest,2026-05-13,C172,N54663,1778683437.55,1778685521.53,2084.0,5544.5,82.0,81.0,VFR_level,5500,True,False,False
a6f17c:2026-05-13T13:42:53Z,midwest,2026-05-13,C172,N54663,1778685562.3,1778686330.93,768.6,5514.4,76.0,75.0,VFR_level,5500,True,False,False
a6f17c:2026-05-13T13:42:53Z,midwest,2026-05-13,C172,N54663,1778686456.16,1778687050.97,594.8,5514.4,80.0,79.0,VFR_level,5500,True,False,False
a085ba:2026-05-13T13:34:20Z,midwest,2026-05-13,C172,N1325V,1778679260.64,1778679863.54,602.9,5445.5,102.0,101.0,VFR_level,5500,True,False,False
a085ba:2026-05-13T13:34:20Z,midwest,2026-05-13,C172,N1325V,1778679983.98,1778686611.32,6627.3,5495.5,98.0,97.0,VFR_level,5500,True,False,False
a6f8aa:2026-05-13T13:32:54Z,midwest,2026-05-13,C172,N54849,1778682564.46,1778682982.38,417.9,5545.9,80.0,79.0,VFR_level,5500,True,True,False
a6f8aa:2026-05-13T13:32:54Z,midwest,2026-05-13,C172,N54849,1778683012.63,1778684015.34,1002.7,5495.9,87.0,86.0,VFR_level,5500,True,True,False
a6f8aa:2026-05-13T13:32:54Z,midwest,2026-05-13,C172,N54849,1778684257.75,1778686530.68,2272.9,5545.9,87.0,86.0,VFR_level,5500,True,True,False
a6f8aa:2026-05-13T13:32:54Z,midwest,2026-05-13,C172,N54849,1778686684.33,1778687681.57,997.2,5515.8,89.0,88.0,VFR_level,5500,True,False,False
a34eb4:2026-05-13T13:30:39Z,midwest,2026-05-13,P28A,N312ES,1778680021.37,1778681136.58,1115.2,4510.4,282.0,281.0,VFR_level,4500,True,True,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778679006.77,1778680325.39,1318.6,5496.2,98.0,97.0,VFR_level,5500,True,False,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778680376.0,1778680692.61,316.6,5496.2,97.0,96.0,VFR_level,5500,True,False,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778680751.01,1778681175.48,424.5,5521.2,82.0,81.0,VFR_level,5500,True,False,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778681395.6,1778681951.27,555.7,5521.2,89.0,88.0,VFR_level,5500,True,False,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778682047.81,1778682267.11,219.3,5471.2,78.0,77.0,VFR_level,5500,True,False,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778682512.09,1778682710.07,198.0,5496.2,76.5,75.5,VFR_level,5500,True,False,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778682800.71,1778683138.61,337.9,5496.2,84.0,83.0,VFR_level,5500,True,False,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778683227.03,1778684452.67,1225.6,5521.2,84.0,83.0,VFR_level,5500,True,False,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778684648.29,1778685021.35,373.1,5571.2,76.0,75.0,VFR_level,5500,True,False,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778685115.02,1778685522.49,407.5,5496.2,86.0,85.0,VFR_level,5500,True,False,False
a652c8:2026-05-13T13:30:06Z,midwest,2026-05-13,CH7B,N5061U,1778685604.03,1778686074.3,470.3,5496.2,77.0,76.0,VFR_level,5500,True,False,False
a67501:2026-05-13T13:01:20Z,midwest,2026-05-13,CH60,N515LE,1778693644.5,1778693841.97,197.5,9835.9,74.0,73.0,off_level,,,False,False
a67501:2026-05-13T13:01:20Z,midwest,2026-05-13,CH60,N515LE,1778694302.01,1778694491.64,189.6,9735.9,77.0,76.0,off_level,,,False,False
a9e9df:2026-05-13T12:30:35Z,midwest,2026-05-13,C172,N738MJ,1778678300.33,1778678525.18,224.9,8229.1,148.0,147.0,off_level,,,False,False
a9e9df:2026-05-13T12:30:35Z,midwest,2026-05-13,C172,N738MJ,1778680023.58,1778680515.98,492.4,8229.1,150.0,149.0,off_level,,,False,False
a9e9df:2026-05-13T12:30:35Z,midwest,2026-05-13,C172,N738MJ,1778681945.58,1778682491.62,546.0,8229.1,148.0,147.0,off_level,,,False,False
a195be:2026-06-20T23:56:31Z,midwest,2026-06-20,M20P,N201AD,1782000211.07,1782003632.24,3421.2,5489.2,4.0,3.0,VFR_level,5500,True,False,True
a3b637:2026-06-20T23:41:57Z,midwest,2026-06-20,TWEN,N3382T,1781999587.2,1782000009.58,422.4,4444.5,268.0,267.0,VFR_level,4500,True,False,False
a3b637:2026-06-20T23:41:57Z,midwest,2026-06-20,TWEN,N3382T,1782000401.52,1782000988.7,587.2,4469.5,273.0,272.0,VFR_level,4500,True,True,False
a3b637:2026-06-20T23:41:57Z,midwest,2026-06-20,TWEN,N3382T,1782002870.66,1782006213.78,3343.1,4494.5,270.0,269.0,VFR_level,4500,True,True,False
a64fd8:2026-06-20T23:22:47Z,midwest,2026-06-20,C172,N5057H,1782000753.43,1782000943.07,189.6,4495.5,139.0,138.0,VFR_level,4500,False,True,False
a22549:2026-06-20T23:03:14Z,midwest,2026-06-20,C172,N2373G,1781997658.9,1781998198.17,539.3,5542.0,140.0,139.0,VFR_level,5500,True,False,False
a22549:2026-06-20T23:03:14Z,midwest,2026-06-20,C172,N2373G,1781998287.36,1781999292.45,1005.1,5542.0,143.0,142.0,VFR_level,5500,True,False,False
a9b66c:2026-06-20T22:23:23Z,midwest,2026-06-20,AA5,N725DB,1781994588.89,1781995890.75,1301.9,4474.4,264.0,263.0,VFR_level,4500,True,True,False
a9b66c:2026-06-20T22:23:23Z,midwest,2026-06-20,AA5,N725DB,1781995971.16,1781996703.42,732.3,4474.4,267.0,266.0,VFR_level,4500,True,True,False
a34eb4:2026-06-20T22:20:24Z,midwest,2026-06-20,P28A,N312ES,1781994784.44,1781995025.69,241.2,3908.3,168.0,167.0,IFR_level,4000,,True,False
a34eb4:2026-06-20T22:20:24Z,midwest,2026-06-20,P28A,N312ES,1781995228.2,1781995420.63,192.4,4008.3,168.0,167.0,IFR_level,4000,,True,False
a34eb4:2026-06-20T22:20:24Z,midwest,2026-06-20,P28A,N312ES,1781997300.53,1781997547.93,247.4,3983.3,168.0,167.0,IFR_level,4000,,True,False
a4ed07:2026-06-20T21:33:10Z,midwest,2026-06-20,P28A,N41619,1781993800.68,1781994038.17,237.5,4719.2,284.0,283.0,off_level,,,False,False
a5d04e:2026-06-20T21:15:56Z,midwest,2026-06-20,C82S,N474DN,1781997369.51,1781997874.96,505.5,6438.8,354.0,353.0,VFR_level,6500,True,False,False
a5d04e:2026-06-20T21:15:56Z,midwest,2026-06-20,C82S,N474DN,1781997956.66,1781999986.32,2029.7,6463.8,351.0,350.0,VFR_level,6500,True,False,False
a3e33c:2026-06-20T21:11:58Z,midwest,2026-06-20,BE35,N35J,1781990631.42,1781991265.92,634.5,7646.4,97.0,96.0,VFR_level,7500,True,True,False
a669fc:2026-06-20T21:07:11Z,midwest,2026-06-20,P46T,N512MM,1781989998.87,1781990695.38,696.5,9392.1,74.0,73.0,VFR_level,9500,True,True,False
a3b637:2026-06-20T21:05:30Z,midwest,2026-06-20,TWEN,N3382T,1781990077.57,1781991195.31,1117.7,5474.5,89.0,88.0,VFR_level,5500,True,False,False
a3b637:2026-06-20T21:05:30Z,midwest,2026-06-20,TWEN,N3382T,1781991484.25,1781991780.93,296.7,7649.5,90.0,89.0,VFR_level,7500,True,False,False
a3b637:2026-06-20T21:05:30Z,midwest,2026-06-20,TWEN,N3382T,1781992016.75,1781993989.24,1972.5,9474.5,90.0,89.0,VFR_level,9500,True,False,False
a3b637:2026-06-20T21:05:30Z,midwest,2026-06-20,TWEN,N3382T,1781994208.7,1781994508.86,300.2,9474.5,92.0,91.0,VFR_level,9500,True,False,False
ab66b0:2026-06-20T19:44:48Z,midwest,2026-06-20,P28A,N8336G,1781985601.48,1781985896.82,295.3,4443.0,304.0,303.0,VFR_level,4500,True,True,False
a39a71:2026-06-20T19:21:53Z,midwest,2026-06-20,,N331KK,1781990672.76,1781991110.06,437.3,5466.7,56.0,55.0,VFR_level,5500,True,True,False
